HSISID,SCORE,TYPE,INSPECTOR,date,RESTAURANTOPENDATE
04092016502,93.5,Inspection,James Smith,2015-12-30,2013-09-04
04092016502,90,Inspection,Karla Crowder,2016-07-14,2013-09-04
04092016502,93.5,Inspection,Karla Crowder,2016-12-14,2013-09-04
04092016502,95,Inspection,Karla Crowder,2017-03-24,2013-09-04
04092016502,93,Inspection,Karla Crowder,2017-06-13,2013-09-04
04092016502,94.5,Inspection,Karla Crowder,2017-09-05,2013-09-04
04092016502,96,Inspection,Karla Crowder,2017-11-21,2013-09-04
04092016502,92.5,Inspection,Karla Crowder,2018-04-19,2013-09-04
04092016502,90.5,Inspection,Angela Myers,2018-08-06,2013-09-04
04092016502,95.5,Inspection,Angela Myers,2018-10-01,2013-09-04
04092016502,98,Inspection,Angela Myers,2019-01-17,2013-09-04
04092016502,95.5,Inspection,Angela Myers,2019-04-26,2013-09-04
04092016502,96,Inspection,John Wulffert,2019-11-27,2013-09-04
04092016502,97,Inspection,Karla Crowder,2020-04-02,2013-09-04
04092016502,94.5,Inspection,Angela Myers,2020-08-18,2013-09-04
04092016051,98,Inspection,Anne-Kathrin Bartoli,2013-10-02,2011-11-28
04092016051,97,Inspection,David Adcock,2013-01-15,2011-11-28
04092016051,98,Inspection,Anne-Kathrin Bartoli,2014-05-09,2011-11-28
04092016051,99,Inspection,Anne-Kathrin Bartoli,2015-01-14,2011-11-28
04092016051,98.5,Inspection,Anne-Kathrin Bartoli,2015-10-21,2011-11-28
04092016051,98.5,Inspection,Anne-Kathrin Bartoli,2016-06-29,2011-11-28
04092016051,96.5,Inspection,Karla Crowder,2016-12-07,2011-11-28
04092016051,97,Inspection,Karla Crowder,2017-07-20,2011-11-28
04092016051,97,Inspection,John Wulffert,2018-06-04,2011-11-28
04092016051,95.5,Inspection,Angela Myers,2018-11-28,2011-11-28
04092016051,96,Inspection,Angela Myers,2019-06-25,2011-11-28
04092016051,97,Inspection,Sarah Thompson,2019-11-21,2011-11-28
04092016051,99,Inspection,Sarah Thompson,2020-07-28,2011-11-28
04092014650,97.5,Inspection,James Smith,2012-12-31,2006-07-28
04092014650,96.5,Inspection,Angela Myers,2013-08-06,2006-07-28
04092014650,95.5,Inspection,Angela Myers,2014-02-28,2006-07-28
04092014650,92.5,Inspection,Angela Myers,2014-08-04,2006-07-28
04092014650,97,Inspection,Angela Myers,2015-03-02,2006-07-28
04092014650,94.5,Inspection,Angela Myers,2015-10-22,2006-07-28
04092014650,96,Inspection,Angela Myers,2016-02-19,2006-07-28
04092014650,96,Inspection,Daryl Beasley,2016-08-25,2006-07-28
04092014650,96.5,Inspection,Brittny Thomas,2017-04-25,2006-07-28
04092014650,95.5,Inspection,Brittny Thomas,2017-11-03,2006-07-28
04092014650,97.5,Inspection,Brittny Thomas,2018-03-23,2006-07-28
04092014650,96,Inspection,Brittny Thomas,2018-10-22,2006-07-28
04092014650,97.5,Inspection,Brittny Thomas,2019-02-28,2006-07-28
04092014650,94.5,Inspection,Brittny Thomas,2019-08-06,2006-07-28
04092014650,96,Inspection,Loc Nguyen,2020-04-16,2006-07-28
04092016202,98,Inspection,Anne-Kathrin Bartoli,2013-04-26,2012-06-08
04092016202,97.5,Inspection,Caroline Suggs,2014-02-24,2012-06-08
04092016202,96,Inspection,Caroline Suggs,2014-11-25,2012-06-08
04092016202,93,Inspection,Caroline Suggs,2015-07-24,2012-06-08
04092016202,96.5,Inspection,Caroline Suggs,2016-05-12,2012-06-08
04092016202,98.5,Inspection,Anne-Kathrin Bartoli,2017-01-11,2012-06-08
04092016202,93,Inspection,Angela Jacobs,2017-12-07,2012-06-08
04092016202,95.5,Inspection,Melodee Johnson,2018-06-08,2012-06-08
04092016202,94,Inspection,Laura McNeill,2018-10-19,2012-06-08
04092016202,91.5,Inspection,Laura McNeill,2019-02-13,2012-06-08
04092016202,94,Inspection,Laura McNeill,2019-07-15,2012-06-08
04092016202,93,Inspection,Laura McNeill,2019-12-11,2012-06-08
04092016202,96.5,Inspection,Laura McNeill,2020-04-23,2012-06-08
04092016203,95,Inspection,Naterra McQueen,2013-01-14,2012-06-08
04092016203,94.5,Inspection,Christopher Walker,2013-09-18,2012-06-08
04092016203,92.5,Inspection,Christopher Walker,2014-03-05,2012-06-08
04092016203,94,Inspection,Christopher Walker,2014-08-20,2012-06-08
04092016203,94,Inspection,Christopher Walker,2015-03-04,2012-06-08
04092016203,95.5,Inspection,Christopher Walker,2015-09-09,2012-06-08
04092016203,94.5,Inspection,Christopher Walker,2016-03-08,2012-06-08
04092016203,93,Inspection,Daryl Beasley,2016-09-14,2012-06-08
04092016203,91.5,Inspection,Daryl Beasley,2017-02-22,2012-06-08
04092016203,92.5,Inspection,Daryl Beasley,2017-07-13,2012-06-08
04092016203,95,Inspection,Lauren Harden,2018-01-29,2012-06-08
04092016203,92,Inspection,Lauren Harden,2018-04-26,2012-06-08
04092016203,93,Inspection,Lauren Harden,2018-07-24,2012-06-08
04092016203,94,Inspection,Lauren Harden,2018-10-11,2012-06-08
04092016203,95,Inspection,Lauren Harden,2019-01-30,2012-06-08
04092016203,94.5,Inspection,Lauren Harden,2019-04-11,2012-06-08
04092016203,94,Inspection,Lauren Harden,2019-08-27,2012-06-08
04092016203,94,Inspection,Lauren Harden,2019-11-14,2012-06-08
04092016203,95,Inspection,Lauren Harden,2020-03-05,2012-06-08
04092016203,96,Inspection,Lauren Harden,2020-07-07,2012-06-08
04092017080,90,Inspection,Thomas Jumalon,2016-04-07,2015-12-22
04092017080,90.5,Inspection,Marion Wearing,2017-04-11,2015-12-22
04092017080,93.5,Inspection,Brittny Thomas,2017-09-26,2015-12-22
04092017080,92,Inspection,James Smith,2018-03-19,2015-12-22
04092017080,95,Inspection,Brittny Thomas,2018-09-26,2015-12-22
04092017080,96,Inspection,Loc Nguyen,2018-12-11,2015-12-22
04092017080,97,Inspection,Loc Nguyen,2019-03-14,2015-12-22
04092017080,96.5,Inspection,Loc Nguyen,2019-06-17,2015-12-22
04092017080,95,Inspection,Loc Nguyen,2019-09-25,2015-12-22
04092017080,95,Inspection,Loc Nguyen,2019-12-18,2015-12-22
04092017080,93.5,Inspection,Loc Nguyen,2020-03-30,2015-12-22
04092017080,95.5,Inspection,Loc Nguyen,2020-06-23,2015-12-22
04092017742,97,Inspection,Johanna Hill,2018-01-08,2017-11-27
04092017742,98,Inspection,Jessica Andrews,2018-06-15,2017-11-27
04092017742,98,Inspection,Jessica Andrews,2018-12-27,2017-11-27
04092017742,100,Inspection,Jessica Andrews,2019-03-08,2017-11-27
04092017742,98,Inspection,Daryl Beasley,2019-09-13,2017-11-27
04092017742,98.5,Inspection,Ursula Gadomski,2020-01-16,2017-11-27
04092017742,99,Inspection,Ursula Gadomski,2020-05-29,2017-11-27
04092017742,100,Inspection,Ursula Gadomski,2020-09-22,2017-11-27
04092015349,98,Inspection,David Adcock,2012-10-22,2009-03-04
04092015349,97,Inspection,Anne-Kathrin Bartoli,2013-09-25,2009-03-04
04092015349,97.5,Inspection,David Adcock,2013-03-04,2009-03-04
04092015349,97.5,Inspection,Anne-Kathrin Bartoli,2014-04-22,2009-03-04
04092015349,97,Inspection,Anne-Kathrin Bartoli,2014-11-13,2009-03-04
04092015349,97,Inspection,Johanna Hill,2015-06-12,2009-03-04
04092015349,97,Inspection,Anne-Kathrin Bartoli,2015-12-20,2009-03-04
04092015349,97.5,Inspection,Anne-Kathrin Bartoli,2016-06-14,2009-03-04
04092015349,95,Inspection,Laura McNeill,2016-10-18,2009-03-04
04092015349,95,Inspection,Laura McNeill,2017-05-22,2009-03-04
04092015349,95,Inspection,Angela Jacobs,2017-08-31,2009-03-04
04092015349,91,Inspection,Angela Jacobs,2017-12-28,2009-03-04
04092015349,93,Inspection,Angela Jacobs,2018-03-09,2009-03-04
04092015349,86.5,Inspection,Angela Jacobs,2018-06-05,2009-03-04
04092015349,95.5,Re-Inspection,Angela Jacobs,2018-06-18,2009-03-04
04092015349,91.5,Inspection,Ginger Johnson,2018-08-24,2009-03-04
04092015349,97.5,Inspection,Ginger Johnson,2018-12-07,2009-03-04
04092015349,95,Inspection,Ginger Johnson,2019-02-18,2009-03-04
04092015349,95.5,Inspection,Ginger Johnson,2019-08-16,2009-03-04
04092015349,97,Inspection,Ginger Johnson,2020-01-06,2009-03-04
04092015349,98,Inspection,John Wulffert,2020-08-27,2009-03-04
04092016717,98.5,Inspection,Lisa McCoy,2014-08-22,2014-07-28
04092016717,98,Inspection,Lisa McCoy,2014-12-04,2014-07-28
04092016717,98,Inspection,Anne-Kathrin Bartoli,2015-06-16,2014-07-28
04092016717,96,Inspection,David Adcock,2015-09-25,2014-07-28
04092016717,99,Inspection,David Adcock,2016-01-13,2014-07-28
04092016717,96.5,Inspection,Angela Myers,2016-09-28,2014-07-28
04092016717,97,Inspection,Angela Myers,2017-02-24,2014-07-28
04092016717,95.5,Inspection,Angela Myers,2017-08-11,2014-07-28
04092016717,95.5,Inspection,Angela Myers,2017-12-22,2014-07-28
04092016717,95.5,Inspection,Angela Myers,2018-03-26,2014-07-28
04092016717,95,Inspection,Angela Myers,2018-07-23,2014-07-28
04092016717,97,Inspection,Angela Myers,2018-11-09,2014-07-28
04092016717,85.5,Inspection,Angela Myers,2019-03-14,2014-07-28
04092016717,97,Re-Inspection,Angela Myers,2019-04-02,2014-07-28
04092016717,87.5,Inspection,Angela Myers,2019-11-13,2014-07-28
04092016717,95,Re-Inspection,Angela Myers,2019-11-26,2014-07-28
04092016717,90,Inspection,Angela Myers,2020-03-12,2014-07-28
04092016717,91,Inspection,Angela Myers,2020-06-30,2014-07-28
04092016717,93.5,Inspection,Angela Myers,2020-08-28,2014-07-28
04092014952,97,Inspection,Tim Bass,2013-02-13,2007-09-13
04092014952,97,Inspection,Daryl Beasley,2014-03-13,2007-09-13
04092014952,97,Inspection,Daryl Beasley,2014-10-16,2007-09-13
04092014952,97,Inspection,Daryl Beasley,2015-05-07,2007-09-13
04092014952,97.5,Inspection,Pamela Scott,2016-01-27,2007-09-13
04092014952,96,Inspection,Meghan Scott,2017-04-17,2007-09-13
04092014952,95.5,Inspection,Jordan Jernigan,2017-08-21,2007-09-13
04092014952,97,Inspection,Jordan Jernigan,2018-02-26,2007-09-13
04092014952,94.5,Inspection,Marion Wearing,2018-10-22,2007-09-13
04092014952,95.5,Inspection,Marion Wearing,2019-07-05,2007-09-13
04092014952,90,Inspection,Maria Powell,2020-03-05,2007-09-13
04092016929,93,Inspection,Thomas Jumalon,2015-09-12,2015-05-22
04092016929,94,Inspection,Thomas Jumalon,2015-11-22,2015-05-22
04092016929,96,Inspection,Pamela Scott,2016-05-12,2015-05-22
04092016929,99.5,Inspection,Shakera Robbins,2017-06-02,2015-05-22
04092016929,98.5,Inspection,Meghan Scott,2017-10-06,2015-05-22
04092016929,98,Inspection,Meghan Scott,2018-02-13,2015-05-22
04092016929,98,Inspection,Meghan Scott,2018-07-24,2015-05-22
04092016929,96,Inspection,Meghan Scott,2019-01-14,2015-05-22
04092016929,95,Inspection,Meghan Scott,2019-05-15,2015-05-22
04092016929,96.5,Inspection,Meghan Scott,2019-08-15,2015-05-22
04092016929,95.5,Inspection,Meghan Scott,2019-12-02,2015-05-22
04092016929,97.5,Inspection,Meghan Scott,2020-03-17,2015-05-22
04092016929,99.5,Inspection,Meghan Scott,2020-08-28,2015-05-22
04092016848,93.5,Inspection,Jennifer Edwards,2015-01-28,2015-01-08
04092016848,94,Inspection,Laura McNeill,2015-08-03,2015-01-08
04092016848,97,Inspection,Laura McNeill,2016-02-17,2015-01-08
04092016848,95,Inspection,Jordan Jernigan,2017-06-05,2015-01-08
04092016848,96,Inspection,Maria Powell,2017-08-07,2015-01-08
04092016848,96.5,Inspection,Maria Powell,2018-01-09,2015-01-08
04092016848,90.5,Inspection,Thomas Jumalon,2018-09-27,2015-01-08
04092016848,93.5,Inspection,Thomas Jumalon,2019-03-13,2015-01-08
04092016848,97.5,Inspection,Zachary Carter,2019-12-04,2015-01-08
04092016848,99,Inspection,Zachary Carter,2020-04-15,2015-01-08
04092016848,98.5,Inspection,Zachary Carter,2020-08-17,2015-01-08
04092016849,95,Inspection,Andrea Anover,2015-02-03,2015-01-06
04092016849,93,Inspection,Andrea Anover,2015-06-15,2015-01-06
04092016849,94,Inspection,Andrea Anover,2015-09-28,2015-01-06
04092016849,97,Inspection,Andrea Anover,2016-02-10,2015-01-06
04092016849,97.5,Inspection,Laura McNeill,2016-08-05,2015-01-06
04092016849,96,Inspection,Laura McNeill,2017-02-22,2015-01-06
04092016849,95,Inspection,Ginger Johnson,2017-07-17,2015-01-06
04092016849,95,Inspection,Ginger Johnson,2017-10-25,2015-01-06
04092016849,96.5,Inspection,Ginger Johnson,2017-12-06,2015-01-06
04092016849,97,Inspection,Ginger Johnson,2018-02-08,2015-01-06
04092016849,96.5,Inspection,Ginger Johnson,2018-05-02,2015-01-06
04092016849,95.5,Inspection,Angela Jacobs,2018-07-30,2015-01-06
04092016849,93.5,Inspection,Angela Jacobs,2018-11-15,2015-01-06
04092016849,92.5,Inspection,Angela Jacobs,2019-02-12,2015-01-06
04092016849,97,Inspection,Laura McNeill,2019-07-22,2015-01-06
04092016849,97.5,Inspection,Laura McNeill,2019-12-03,2015-01-06
04092016849,96.5,Inspection,Laura McNeill,2020-02-20,2015-01-06
04092016849,97,Inspection,Laura McNeill,2020-06-08,2015-01-06
04092016849,99,Inspection,Laura McNeill,2020-10-02,2015-01-06
04092015086,95,Inspection,Tim Bass,2012-10-02,2008-03-20
04092015086,95.5,Inspection,Lucy Schrum,2013-12-06,2008-03-20
04092015086,97,Inspection,Daryl Beasley,2014-09-10,2008-03-20
04092015086,97.5,Inspection,Daryl Beasley,2015-03-30,2008-03-20
04092015086,95.5,Inspection,Pamela Scott,2016-01-28,2008-03-20
04092015086,97.5,Inspection,Meghan Scott,2017-03-21,2008-03-20
04092015086,94,Inspection,Jordan Jernigan,2017-11-06,2008-03-20
04092015086,95.5,Inspection,Jordan Jernigan,2018-04-19,2008-03-20
04092015086,96.5,Inspection,Marion Wearing,2018-10-31,2008-03-20
04092015086,92,Inspection,Marion Wearing,2019-06-19,2008-03-20
04092015086,96.5,Inspection,Laura McNeill,2020-02-24,2008-03-20
04092015086,98.5,Inspection,Karla Crowder,2020-08-18,2008-03-20
04092015087,94.5,Inspection,Jennifer Edwards,2013-04-01,2008-03-20
04092015087,94,Inspection,David Adcock,2013-11-21,2008-03-20
04092015087,97,Inspection,David Adcock,2014-07-09,2008-03-20
04092015087,97,Inspection,David Adcock,2015-02-06,2008-03-20
04092015087,95.5,Inspection,David Adcock,2015-10-22,2008-03-20
04092015087,97.5,Inspection,David Adcock,2016-01-25,2008-03-20
04092015087,97.5,Inspection,Caroline Suggs,2016-08-12,2008-03-20
04092015087,96.5,Inspection,Shakera Robbins,2017-07-18,2008-03-20
04092015087,94,Inspection,Shakera Robbins,2018-05-11,2008-03-20
04092015087,95,Inspection,Maria Powell,2018-11-05,2008-03-20
04092015087,95,Inspection,Maria Powell,2019-05-22,2008-03-20
04092015087,96,Inspection,Maria Powell,2019-12-03,2008-03-20
04092015087,98,Inspection,Maria Powell,2020-04-22,2008-03-20
04092014776,100,Inspection,Christopher Walker,2013-01-25,2007-01-16
04092014776,99.5,Inspection,Naterra McQueen,2013-07-16,2007-01-16
04092014776,100,Inspection,Naterra McQueen,2014-04-17,2007-01-16
04092014776,99,Inspection,Naterra McQueen,2015-02-06,2007-01-16
04092014776,99,Inspection,Naterra McQueen,2015-08-19,2007-01-16
04092014776,99.5,Inspection,Naterra McQueen,2016-03-14,2007-01-16
04092014776,99,Inspection,Dimitri Parker,2016-09-23,2007-01-16
04092014776,97.5,Inspection,Dimitri Parker,2017-01-25,2007-01-16
04092014776,98.5,Inspection,Dimitri Parker,2017-07-11,2007-01-16
04092014776,99,Inspection,Naterra McQueen,2018-04-12,2007-01-16
04092014776,100,Inspection,Naterra McQueen,2018-10-31,2007-01-16
04092014776,99,Inspection,Naterra McQueen,2019-04-25,2007-01-16
04092014776,97,Inspection,Lucy Schrum,2019-07-18,2007-01-16
04092014776,96.5,Inspection,Lucy Schrum,2020-01-06,2007-01-16
04092014776,97,Inspection,Lucy Schrum,2020-07-20,2007-01-16
04092015284,99,Inspection,Chris Askew,2013-01-29,2008-11-06
04092015284,96,Inspection,Lucy Schrum,2013-08-29,2008-11-06
04092015284,92.5,Inspection,Lucy Schrum,2014-07-29,2008-11-06
04092015284,92,Inspection,Lucy Schrum,2015-08-05,2008-11-06
04092015284,94.5,Inspection,Lucy Schrum,2016-06-27,2008-11-06
04092015284,91.5,Inspection,Andrea Anover,2017-05-01,2008-11-06
04092015284,95,Inspection,Joshua Volkan,2018-01-30,2008-11-06
04092015284,95,Inspection,Joshua Volkan,2018-11-14,2008-11-06
04092015284,93.5,Inspection,Naterra McQueen,2019-08-13,2008-11-06
04092015284,94.5,Inspection,Thomas Jumalon,2020-03-12,2008-11-06
04092015284,96,Inspection,Maria Powell,2020-08-04,2008-11-06
04092017852,94.5,Inspection,Lisa McCoy,2018-10-02,2018-05-30
04092017852,95,Inspection,Lauren Harden,2019-02-07,2018-05-30
04092017852,94,Inspection,Lauren Harden,2019-07-23,2018-05-30
04092017852,94.5,Inspection,Lauren Harden,2020-01-06,2018-05-30
04092017852,90.5,Inspection,Lauren Harden,2020-07-20,2018-05-30
04092015383,100,Inspection,Anne-Kathrin Bartoli,2013-02-20,2009-04-17
04092015383,99,Inspection,Caroline Suggs,2013-08-29,2009-04-17
04092015383,98.5,Inspection,Caroline Suggs,2014-05-13,2009-04-17
04092015383,100,Inspection,Caroline Suggs,2015-03-31,2009-04-17
04092015383,98.5,Inspection,Caroline Suggs,2015-10-28,2009-04-17
04092015383,98,Inspection,Caroline Suggs,2016-05-23,2009-04-17
04092015383,96,Inspection,Anne-Kathrin Bartoli,2017-01-14,2009-04-17
04092015383,98,Inspection,Anne-Kathrin Bartoli,2017-07-08,2009-04-17
04092015383,97,Inspection,Melodee Johnson,2018-04-26,2009-04-17
04092015383,97,Inspection,Laura McNeill,2018-09-17,2009-04-17
04092015383,96.5,Inspection,Laura McNeill,2019-03-28,2009-04-17
04092015383,97.5,Inspection,Naterra McQueen,2019-10-17,2009-04-17
04092015383,100,Inspection,Christy Klaus,2020-10-06,2009-04-17
04092017640,95,Inspection,James Smith,2017-08-16,2017-07-11
04092017640,96,Inspection,James Smith,2018-03-13,2017-07-11
04092017640,96,Inspection,Joshua Volkan,2018-07-24,2017-07-11
04092017640,95.5,Inspection,Joshua Volkan,2019-01-10,2017-07-11
04092017640,96.5,Inspection,Joshua Volkan,2019-04-08,2017-07-11
04092017640,96,Inspection,Maria Powell,2019-12-03,2017-07-11
04092017640,96.5,Inspection,Karla Crowder,2020-05-26,2017-07-11
04092017640,95,Inspection,Maria Powell,2020-09-23,2017-07-11
04092015287,98.5,Inspection,Christopher Walker,2013-01-22,2008-11-14
04092015287,98,Inspection,Naterra McQueen,2013-07-23,2008-11-14
04092015287,99,Inspection,Naterra McQueen,2014-07-03,2008-11-14
04092015287,99,Inspection,Naterra McQueen,2015-07-29,2008-11-14
04092015287,99,Inspection,Naterra McQueen,2016-03-30,2008-11-14
04092015287,99,Inspection,Dimitri Parker,2016-09-21,2008-11-14
04092015287,99.5,Inspection,Dimitri Parker,2017-06-01,2008-11-14
04092015287,98,Inspection,Maria Powell,2017-12-14,2008-11-14
04092015287,99,Inspection,Kaitlyn Yow,2018-07-26,2008-11-14
04092015287,98.5,Inspection,Kaitlyn Yow,2019-05-31,2008-11-14
04092015287,99,Inspection,Christy Klaus,2019-12-09,2008-11-14
04092015287,99,Inspection,Christy Klaus,2020-05-19,2008-11-14
04092016614,99,Inspection,Jennifer Edwards,2014-02-27,2014-02-03
04092016614,99,Inspection,Jennifer Edwards,2014-08-14,2014-02-03
04092016614,99.5,Inspection,Jennifer Edwards,2015-02-25,2014-02-03
04092016614,96,Inspection,Jennifer Edwards,2015-10-30,2014-02-03
04092016614,94,Inspection,Jennifer Edwards,2016-02-24,2014-02-03
04092016614,95,Inspection,Christy Klaus,2016-12-06,2014-02-03
04092016614,98,Inspection,Christy Klaus,2017-04-05,2014-02-03
04092016614,100,Inspection,Jason Dunn,2017-10-10,2014-02-03
04092016614,100,Inspection,Jason Dunn,2018-01-29,2014-02-03
04092016614,96.5,Inspection,Laura McNeill,2018-10-12,2014-02-03
04092016614,98,Inspection,Karla Crowder,2019-07-31,2014-02-03
04092016614,98,Inspection,Zachary Carter,2020-03-13,2014-02-03
04092016614,97.5,Inspection,Zachary Carter,2020-08-27,2014-02-03
04092014863,94,Inspection,David Adcock,2013-06-13,2007-05-09
04092014863,93,Inspection,Anne-Kathrin Bartoli,2013-07-19,2007-05-09
04092014863,98.5,Inspection,Anne-Kathrin Bartoli,2014-07-11,2007-05-09
04092014863,99,Inspection,Anne-Kathrin Bartoli,2015-08-04,2007-05-09
04092014863,98,Inspection,Anne-Kathrin Bartoli,2016-01-20,2007-05-09
04092014863,96.5,Inspection,Karla Crowder,2016-08-05,2007-05-09
04092014863,99,Inspection,Karla Crowder,2017-01-19,2007-05-09
04092014863,98.5,Inspection,Karla Crowder,2017-06-06,2007-05-09
04092014863,95.5,Inspection,Caroline Suggs,2017-11-16,2007-05-09
04092014863,96,Inspection,Caroline Suggs,2018-05-17,2007-05-09
04092014863,95,Inspection,Caroline Suggs,2018-11-19,2007-05-09
04092014863,91.5,Inspection,Angela Myers,2019-05-28,2007-05-09
04092014863,95,Inspection,Sarah Thompson,2019-09-24,2007-05-09
04092014863,97,Inspection,Sarah Thompson,2019-12-19,2007-05-09
04092014863,98,Inspection,Sarah Thompson,2020-02-28,2007-05-09
04092014863,99,Inspection,Sarah Thompson,2020-10-05,2007-05-09
04092014636,95.5,Inspection,Ashley Whittington,2014-08-26,2006-06-30
04092014636,97,Inspection,James Salter,2013-04-16,2006-06-30
04092014636,96.5,Inspection,James Salter,2013-09-20,2006-06-30
04092014636,97,Inspection,Johanna Hill,2015-05-08,2006-06-30
04092014636,96.5,Inspection,Johanna Hill,2015-11-20,2006-06-30
04092014636,92.5,Inspection,Lucy Schrum,2016-07-25,2006-06-30
04092014636,94,Inspection,Lucy Schrum,2017-04-20,2006-06-30
04092014636,92.5,Inspection,Lucy Schrum,2017-09-15,2006-06-30
04092014636,91.5,Inspection,Lucy Schrum,2018-02-28,2006-06-30
